url,__source_file
https://caixalcora.ruralvia.com/,banca_legitimas.csv
https://www.ruralvia.com/sites/default/files/files/informacion-financiera/ccaa/ccaa-2021.pdf,banca_legitimas.csv
https://www.ruralvia.com/es,banca_legitimas.csv
https://www.ruralvia.com/es/historia,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/teruel/ruralvia/es/particulares/index.html?exp=TRUE,banca_legitimas.csv
https://www.ruralvia.com/es/empresas,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/gescooperativo/portal/es/web/index.html,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/algemesi/ruralvia/es/particulares/index.html?exp=TRUE,banca_legitimas.csv
https://cajaruraldegijon.ruralvia.com/,banca_legitimas.csv
https://www.ruralvia.com/es/hazte-cliente,banca_legitimas.csv
https://www.ruralvia.com/sites/default/files/files/informacion-financiera/ccaa/ccaa_2023.pdf,banca_legitimas.csv
http://www.ruralvia.com/soria/,banca_legitimas.csv
https://www.ruralvia.com/sites/default/files/files/informacion-financiera/ccaa/ccaa-2022.pdf,banca_legitimas.csv
https://www.ruralvia.com/es/quienes-somos,banca_legitimas.csv
